group,feature,value
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
StrongHumanMimic,simultaneous_key_count,1.0
